id_equipaje,id_pasajero,tipo_equipaje,peso,descripcion,alto,ancho,profundidad,cobro_extra
1453,745,Mano,26.83,Equipaje mano de 26.83 kg,30,59,25,0
1454,746,De Bodega,9.75,Equipaje de bodega de 9.75 kg,65,29,15,0
1455,747,De Bodega,16.9,Equipaje de bodega de 16.9 kg,42,37,25,50
1456,747,De Bodega,15.93,Equipaje de bodega de 15.93 kg,79,52,43,50
1457,748,De Bodega,31.49,Equipaje de bodega de 31.49 kg,69,29,29,50
1458,748,Mano,9.67,Equipaje mano de 9.67 kg,55,54,48,0
1459,748,Mano,10.49,Equipaje mano de 10.49 kg,64,48,35,0
1460,749,Mano,6.01,Equipaje mano de 6.01 kg,33,58,29,0
1461,750,De Bodega,29.41,Equipaje de bodega de 29.41 kg,46,56,14,100
1462,751,De Bodega,25.58,Equipaje de bodega de 25.58 kg,59,37,39,50
1463,751,Mano,26.19,Equipaje mano de 26.19 kg,57,54,47,0
1464,751,Mano,28.99,Equipaje mano de 28.99 kg,55,45,12,0
1465,752,De Bodega,18.14,Equipaje de bodega de 18.14 kg,47,43,40,50
1466,752,De Bodega,31.59,Equipaje de bodega de 31.59 kg,46,55,19,50
1467,752,De Bodega,27.24,Equipaje de bodega de 27.24 kg,50,42,42,50
1468,753,Mano,30.94,Equipaje mano de 30.94 kg,45,22,31,0
1469,753,Mano,22.99,Equipaje mano de 22.99 kg,45,40,26,0
1470,753,De Bodega,21.68,Equipaje de bodega de 21.68 kg,36,44,38,0
1471,754,Mano,11.28,Equipaje mano de 11.28 kg,59,56,13,0
1472,755,Mano,6.44,Equipaje mano de 6.44 kg,63,47,11,0
1473,755,De Bodega,29.69,Equipaje de bodega de 29.69 kg,62,23,40,0
1474,756,De Bodega,30.34,Equipaje de bodega de 30.34 kg,66,52,38,100
1475,756,Mano,20.56,Equipaje mano de 20.56 kg,34,53,29,0
1476,756,Mano,23.68,Equipaje mano de 23.68 kg,64,37,33,0
1477,757,Mano,17.78,Equipaje mano de 17.78 kg,61,45,47,0
1478,758,De Bodega,19.25,Equipaje de bodega de 19.25 kg,45,38,20,100
1479,759,Mano,24.91,Equipaje mano de 24.91 kg,45,33,43,0
1480,759,De Bodega,5.65,Equipaje de bodega de 5.65 kg,72,44,47,50
1481,759,De Bodega,11.98,Equipaje de bodega de 11.98 kg,63,48,17,100
1482,760,Mano,10.62,Equipaje mano de 10.62 kg,68,43,32,0
1483,761,Mano,12.87,Equipaje mano de 12.87 kg,62,45,40,0
1484,762,De Bodega,22.1,Equipaje de bodega de 22.1 kg,65,39,17,100
1485,762,De Bodega,23.67,Equipaje de bodega de 23.67 kg,66,31,18,50
1486,763,De Bodega,20.62,Equipaje de bodega de 20.62 kg,61,55,47,100
1487,764,De Bodega,31.38,Equipaje de bodega de 31.38 kg,49,52,23,100
1488,764,De Bodega,31.76,Equipaje de bodega de 31.76 kg,43,52,33,50
1489,764,De Bodega,5.56,Equipaje de bodega de 5.56 kg,65,30,20,100
1490,765,Mano,12.32,Equipaje mano de 12.32 kg,73,47,32,0
1491,765,De Bodega,30.5,Equipaje de bodega de 30.5 kg,62,58,28,50
1492,766,De Bodega,13.78,Equipaje de bodega de 13.78 kg,31,24,13,0
1493,766,Mano,19.8,Equipaje mano de 19.8 kg,78,29,47,0
1494,766,De Bodega,5.53,Equipaje de bodega de 5.53 kg,46,49,16,50
1495,767,Mano,15.14,Equipaje mano de 15.14 kg,57,35,34,0
1496,768,Mano,20.47,Equipaje mano de 20.47 kg,38,52,49,0
1497,769,Mano,10.56,Equipaje mano de 10.56 kg,67,41,14,0
1498,769,Mano,16.06,Equipaje mano de 16.06 kg,50,23,13,0
1499,770,Mano,25.99,Equipaje mano de 25.99 kg,58,34,44,0
1500,770,Mano,30.8,Equipaje mano de 30.8 kg,42,40,11,0
1501,770,Mano,9.71,Equipaje mano de 9.71 kg,77,44,19,0
1502,771,Mano,28.38,Equipaje mano de 28.38 kg,35,35,41,0
1503,772,Mano,20.32,Equipaje mano de 20.32 kg,39,30,20,0
1504,772,De Bodega,19.51,Equipaje de bodega de 19.51 kg,46,46,25,100
1505,773,De Bodega,8.63,Equipaje de bodega de 8.63 kg,58,52,28,0
1506,773,Mano,29.18,Equipaje mano de 29.18 kg,54,60,48,0
1507,774,De Bodega,16.35,Equipaje de bodega de 16.35 kg,61,47,23,50
1508,774,Mano,9.94,Equipaje mano de 9.94 kg,65,46,42,0
1509,775,Mano,27.69,Equipaje mano de 27.69 kg,50,50,44,0
1510,776,De Bodega,16.3,Equipaje de bodega de 16.3 kg,51,56,31,100
1511,776,De Bodega,31.97,Equipaje de bodega de 31.97 kg,35,52,27,0
1512,776,Mano,26.32,Equipaje mano de 26.32 kg,36,42,38,0
1513,777,De Bodega,27.9,Equipaje de bodega de 27.9 kg,68,22,42,100
1514,777,De Bodega,30.24,Equipaje de bodega de 30.24 kg,70,33,27,0
1515,778,De Bodega,22.57,Equipaje de bodega de 22.57 kg,37,21,21,100
1516,779,Mano,10.36,Equipaje mano de 10.36 kg,65,58,37,0
1517,779,Mano,11.02,Equipaje mano de 11.02 kg,63,49,29,0
1518,779,Mano,31.78,Equipaje mano de 31.78 kg,55,54,17,0
1519,780,Mano,23.28,Equipaje mano de 23.28 kg,72,27,31,0
1520,780,De Bodega,14.86,Equipaje de bodega de 14.86 kg,58,50,41,0
1521,781,Mano,10.54,Equipaje mano de 10.54 kg,36,29,34,0
1522,781,De Bodega,5.99,Equipaje de bodega de 5.99 kg,66,25,44,50
1523,781,De Bodega,7.15,Equipaje de bodega de 7.15 kg,64,20,24,100
1524,782,De Bodega,28.44,Equipaje de bodega de 28.44 kg,55,28,26,100
1525,782,De Bodega,16.28,Equipaje de bodega de 16.28 kg,45,24,45,100
1526,783,Mano,13.9,Equipaje mano de 13.9 kg,58,26,39,0
1527,783,Mano,28.56,Equipaje mano de 28.56 kg,74,38,34,0
1528,784,Mano,23.12,Equipaje mano de 23.12 kg,39,52,49,0
1529,785,De Bodega,17.49,Equipaje de bodega de 17.49 kg,56,53,25,50
1530,785,Mano,30.1,Equipaje mano de 30.1 kg,51,38,47,0
1531,786,Mano,14.72,Equipaje mano de 14.72 kg,54,20,11,0
1532,787,De Bodega,9.04,Equipaje de bodega de 9.04 kg,70,48,45,100
1533,787,Mano,15.0,Equipaje mano de 15.0 kg,43,48,31,0
1534,787,De Bodega,19.89,Equipaje de bodega de 19.89 kg,68,60,39,0
1535,788,Mano,25.04,Equipaje mano de 25.04 kg,39,40,46,0
1536,788,Mano,29.11,Equipaje mano de 29.11 kg,68,58,12,0
1537,788,Mano,16.49,Equipaje mano de 16.49 kg,65,26,31,0
1538,789,De Bodega,27.97,Equipaje de bodega de 27.97 kg,44,48,45,50
1539,789,De Bodega,21.48,Equipaje de bodega de 21.48 kg,64,44,35,100
1540,790,De Bodega,19.02,Equipaje de bodega de 19.02 kg,59,45,49,0
1541,791,Mano,10.14,Equipaje mano de 10.14 kg,41,30,14,0
1542,792,Mano,10.47,Equipaje mano de 10.47 kg,40,57,27,0
1543,792,De Bodega,20.75,Equipaje de bodega de 20.75 kg,58,43,47,0
1544,792,De Bodega,8.78,Equipaje de bodega de 8.78 kg,68,58,48,0
1545,793,De Bodega,14.37,Equipaje de bodega de 14.37 kg,64,39,35,0
1546,794,De Bodega,7.75,Equipaje de bodega de 7.75 kg,71,45,13,50
1547,794,De Bodega,13.89,Equipaje de bodega de 13.89 kg,70,48,26,100
1548,795,De Bodega,6.45,Equipaje de bodega de 6.45 kg,48,46,34,0
1549,795,De Bodega,22.8,Equipaje de bodega de 22.8 kg,53,42,41,0
1550,796,Mano,8.59,Equipaje mano de 8.59 kg,56,20,21,0
1551,796,De Bodega,7.73,Equipaje de bodega de 7.73 kg,69,32,29,0
1552,797,Mano,26.46,Equipaje mano de 26.46 kg,43,51,33,0
1553,797,Mano,21.58,Equipaje mano de 21.58 kg,76,34,17,0
1554,798,Mano,7.04,Equipaje mano de 7.04 kg,61,44,12,0
1555,799,Mano,24.61,Equipaje mano de 24.61 kg,50,25,31,0
1556,799,De Bodega,24.61,Equipaje de bodega de 24.61 kg,58,36,19,100
1557,799,De Bodega,20.78,Equipaje de bodega de 20.78 kg,65,40,48,100
1558,800,De Bodega,23.71,Equipaje de bodega de 23.71 kg,65,45,48,100
1559,800,Mano,27.45,Equipaje mano de 27.45 kg,65,42,26,0
1560,800,Mano,10.85,Equipaje mano de 10.85 kg,51,33,37,0
1561,801,Mano,6.74,Equipaje mano de 6.74 kg,57,56,32,0
1562,801,De Bodega,26.59,Equipaje de bodega de 26.59 kg,58,23,50,0
1563,802,De Bodega,21.31,Equipaje de bodega de 21.31 kg,71,54,20,100
1564,802,De Bodega,22.82,Equipaje de bodega de 22.82 kg,68,27,44,0
1565,803,De Bodega,17.34,Equipaje de bodega de 17.34 kg,50,44,31,100
1566,803,Mano,13.81,Equipaje mano de 13.81 kg,54,56,12,0
1567,803,Mano,7.54,Equipaje mano de 7.54 kg,70,40,29,0
1568,804,Mano,29.57,Equipaje mano de 29.57 kg,51,33,36,0
1569,805,De Bodega,17.38,Equipaje de bodega de 17.38 kg,53,26,21,100
1570,805,De Bodega,18.79,Equipaje de bodega de 18.79 kg,61,47,24,50
1571,806,Mano,11.66,Equipaje mano de 11.66 kg,32,30,13,0
1572,806,De Bodega,11.36,Equipaje de bodega de 11.36 kg,58,44,39,50
1573,806,Mano,26.92,Equipaje mano de 26.92 kg,65,21,40,0
1574,807,De Bodega,5.22,Equipaje de bodega de 5.22 kg,46,33,20,50
1575,808,De Bodega,13.09,Equipaje de bodega de 13.09 kg,30,31,37,0
1576,809,De Bodega,5.44,Equipaje de bodega de 5.44 kg,68,26,42,50
1577,810,Mano,25.89,Equipaje mano de 25.89 kg,60,22,42,0
1578,810,Mano,5.27,Equipaje mano de 5.27 kg,41,47,49,0
1579,810,De Bodega,29.58,Equipaje de bodega de 29.58 kg,48,37,10,50
1580,811,De Bodega,9.2,Equipaje de bodega de 9.2 kg,32,54,44,0
1581,811,De Bodega,16.25,Equipaje de bodega de 16.25 kg,61,24,37,50
1582,812,De Bodega,14.05,Equipaje de bodega de 14.05 kg,48,50,34,0
1583,812,Mano,16.32,Equipaje mano de 16.32 kg,36,42,29,0
1584,813,Mano,17.47,Equipaje mano de 17.47 kg,73,48,10,0
1585,814,Mano,11.64,Equipaje mano de 11.64 kg,71,60,23,0
1586,814,De Bodega,14.75,Equipaje de bodega de 14.75 kg,76,49,31,100
1587,815,De Bodega,17.06,Equipaje de bodega de 17.06 kg,74,21,43,0
1588,816,De Bodega,15.23,Equipaje de bodega de 15.23 kg,62,46,26,50
1589,817,Mano,5.3,Equipaje mano de 5.3 kg,70,28,25,0
1590,817,De Bodega,21.42,Equipaje de bodega de 21.42 kg,77,29,31,100
1591,818,De Bodega,9.56,Equipaje de bodega de 9.56 kg,60,22,49,0
1592,818,De Bodega,7.15,Equipaje de bodega de 7.15 kg,39,60,10,0
1593,818,De Bodega,20.3,Equipaje de bodega de 20.3 kg,69,26,18,50
1594,819,De Bodega,26.24,Equipaje de bodega de 26.24 kg,58,56,47,50
1595,819,Mano,14.47,Equipaje mano de 14.47 kg,58,58,26,0
1596,819,Mano,24.81,Equipaje mano de 24.81 kg,42,40,47,0
1597,820,Mano,5.8,Equipaje mano de 5.8 kg,70,54,21,0
1598,820,De Bodega,17.43,Equipaje de bodega de 17.43 kg,34,43,42,50
1599,820,Mano,5.81,Equipaje mano de 5.81 kg,38,47,10,0
1600,821,De Bodega,11.89,Equipaje de bodega de 11.89 kg,42,23,41,50
1601,821,De Bodega,14.2,Equipaje de bodega de 14.2 kg,39,33,28,50
1602,822,Mano,31.46,Equipaje mano de 31.46 kg,78,50,20,0
1603,823,De Bodega,30.33,Equipaje de bodega de 30.33 kg,71,41,22,0
1604,823,De Bodega,27.6,Equipaje de bodega de 27.6 kg,72,59,32,100
1605,824,De Bodega,16.89,Equipaje de bodega de 16.89 kg,40,52,30,50
1606,824,De Bodega,29.17,Equipaje de bodega de 29.17 kg,48,55,29,100
1607,824,De Bodega,25.79,Equipaje de bodega de 25.79 kg,36,31,10,50
1608,825,Mano,10.85,Equipaje mano de 10.85 kg,69,40,14,0
1609,826,De Bodega,18.64,Equipaje de bodega de 18.64 kg,76,38,24,50
1610,826,De Bodega,25.3,Equipaje de bodega de 25.3 kg,56,33,14,100
1611,827,De Bodega,17.93,Equipaje de bodega de 17.93 kg,39,53,49,50
1612,827,Mano,16.16,Equipaje mano de 16.16 kg,33,51,17,0
1613,828,Mano,15.24,Equipaje mano de 15.24 kg,44,43,31,0
1614,829,Mano,8.18,Equipaje mano de 8.18 kg,71,52,42,0
1615,829,Mano,6.69,Equipaje mano de 6.69 kg,66,27,36,0
1616,829,De Bodega,10.08,Equipaje de bodega de 10.08 kg,66,56,27,0
1617,830,Mano,8.42,Equipaje mano de 8.42 kg,32,43,32,0
1618,831,De Bodega,25.79,Equipaje de bodega de 25.79 kg,60,40,48,50
1619,832,Mano,28.04,Equipaje mano de 28.04 kg,62,23,30,0
1620,832,De Bodega,24.69,Equipaje de bodega de 24.69 kg,80,57,11,100
1621,833,De Bodega,17.37,Equipaje de bodega de 17.37 kg,58,42,27,50
1622,834,De Bodega,12.04,Equipaje de bodega de 12.04 kg,30,57,40,50
1623,835,De Bodega,31.09,Equipaje de bodega de 31.09 kg,36,54,25,0
1624,836,De Bodega,11.08,Equipaje de bodega de 11.08 kg,78,37,21,0
1625,836,Mano,9.01,Equipaje mano de 9.01 kg,69,30,47,0
1626,837,De Bodega,22.62,Equipaje de bodega de 22.62 kg,51,55,29,0
1627,837,De Bodega,24.98,Equipaje de bodega de 24.98 kg,74,43,19,0
1628,838,De Bodega,11.44,Equipaje de bodega de 11.44 kg,57,24,22,0
1629,838,De Bodega,21.18,Equipaje de bodega de 21.18 kg,59,26,31,100
1630,838,Mano,20.07,Equipaje mano de 20.07 kg,50,51,32,0
1631,839,De Bodega,16.76,Equipaje de bodega de 16.76 kg,38,22,34,100
1632,839,De Bodega,22.5,Equipaje de bodega de 22.5 kg,73,46,35,100
1633,840,De Bodega,28.94,Equipaje de bodega de 28.94 kg,48,47,21,50
1634,840,De Bodega,25.25,Equipaje de bodega de 25.25 kg,41,23,15,0
1635,841,Mano,6.84,Equipaje mano de 6.84 kg,76,47,15,0
1636,841,De Bodega,19.9,Equipaje de bodega de 19.9 kg,51,21,35,100
1637,841,Mano,18.31,Equipaje mano de 18.31 kg,55,47,30,0
1638,842,Mano,23.92,Equipaje mano de 23.92 kg,68,31,15,0
1639,842,Mano,8.44,Equipaje mano de 8.44 kg,66,46,44,0
1640,842,De Bodega,5.95,Equipaje de bodega de 5.95 kg,61,25,36,50
1641,843,De Bodega,14.02,Equipaje de bodega de 14.02 kg,62,44,39,50
1642,843,De Bodega,5.48,Equipaje de bodega de 5.48 kg,38,35,12,100
1643,843,Mano,30.62,Equipaje mano de 30.62 kg,78,46,42,0
1644,844,De Bodega,27.65,Equipaje de bodega de 27.65 kg,53,30,27,100
1645,844,Mano,22.94,Equipaje mano de 22.94 kg,61,60,21,0
1646,845,De Bodega,11.69,Equipaje de bodega de 11.69 kg,73,47,18,50
1647,846,Mano,17.9,Equipaje mano de 17.9 kg,55,60,10,0
1648,846,Mano,12.13,Equipaje mano de 12.13 kg,44,38,36,0
1649,846,De Bodega,8.32,Equipaje de bodega de 8.32 kg,72,34,11,100
1650,847,De Bodega,12.51,Equipaje de bodega de 12.51 kg,70,52,27,100
1651,847,Mano,23.7,Equipaje mano de 23.7 kg,73,26,48,0
1652,847,De Bodega,14.47,Equipaje de bodega de 14.47 kg,61,21,48,50
1653,848,De Bodega,19.08,Equipaje de bodega de 19.08 kg,33,55,11,50
1654,849,Mano,22.34,Equipaje mano de 22.34 kg,56,33,13,0
1655,849,Mano,31.2,Equipaje mano de 31.2 kg,80,45,37,0
1656,850,De Bodega,12.92,Equipaje de bodega de 12.92 kg,30,51,21,50
1657,850,De Bodega,9.01,Equipaje de bodega de 9.01 kg,56,33,47,100
1658,851,Mano,12.48,Equipaje mano de 12.48 kg,53,44,40,0
1659,851,Mano,8.39,Equipaje mano de 8.39 kg,72,48,46,0
1660,852,De Bodega,29.15,Equipaje de bodega de 29.15 kg,43,42,34,0
1661,853,De Bodega,14.08,Equipaje de bodega de 14.08 kg,60,35,41,100
1662,853,Mano,30.85,Equipaje mano de 30.85 kg,72,46,31,0
1663,854,De Bodega,9.41,Equipaje de bodega de 9.41 kg,58,50,46,0
1664,855,Mano,26.51,Equipaje mano de 26.51 kg,80,46,28,0
1665,855,Mano,20.74,Equipaje mano de 20.74 kg,39,55,48,0
1666,856,Mano,15.92,Equipaje mano de 15.92 kg,48,50,16,0
1667,857,De Bodega,20.92,Equipaje de bodega de 20.92 kg,65,34,32,100
1668,857,Mano,12.9,Equipaje mano de 12.9 kg,57,40,11,0
1669,857,Mano,30.85,Equipaje mano de 30.85 kg,30,55,32,0
1670,858,Mano,21.82,Equipaje mano de 21.82 kg,46,20,49,0
1671,858,De Bodega,8.32,Equipaje de bodega de 8.32 kg,42,53,22,100
1672,859,De Bodega,20.95,Equipaje de bodega de 20.95 kg,51,53,17,100
1673,860,Mano,28.68,Equipaje mano de 28.68 kg,75,31,34,0
1674,860,Mano,10.77,Equipaje mano de 10.77 kg,33,55,11,0
1675,860,Mano,19.97,Equipaje mano de 19.97 kg,59,24,40,0
1676,861,Mano,16.35,Equipaje mano de 16.35 kg,56,44,14,0
1677,862,Mano,20.5,Equipaje mano de 20.5 kg,63,25,11,0
1678,863,De Bodega,30.28,Equipaje de bodega de 30.28 kg,47,33,49,100
1679,863,Mano,26.83,Equipaje mano de 26.83 kg,60,52,24,0
1680,863,Mano,28.99,Equipaje mano de 28.99 kg,79,42,39,0
1681,864,De Bodega,9.73,Equipaje de bodega de 9.73 kg,53,47,35,100
1682,865,De Bodega,30.78,Equipaje de bodega de 30.78 kg,40,30,28,100
1683,866,Mano,31.54,Equipaje mano de 31.54 kg,66,40,17,0
1684,866,Mano,13.0,Equipaje mano de 13.0 kg,59,27,44,0
1685,866,De Bodega,17.37,Equipaje de bodega de 17.37 kg,55,28,32,50
1686,867,De Bodega,19.9,Equipaje de bodega de 19.9 kg,59,42,39,0
1687,867,De Bodega,5.58,Equipaje de bodega de 5.58 kg,65,54,32,100
1688,868,Mano,20.7,Equipaje mano de 20.7 kg,72,35,12,0
1689,868,Mano,23.45,Equipaje mano de 23.45 kg,70,31,49,0
1690,869,De Bodega,12.08,Equipaje de bodega de 12.08 kg,41,52,18,100
1691,869,Mano,20.25,Equipaje mano de 20.25 kg,78,45,45,0
1692,870,De Bodega,10.55,Equipaje de bodega de 10.55 kg,44,52,21,0
1693,871,Mano,31.76,Equipaje mano de 31.76 kg,64,31,42,0
1694,872,De Bodega,30.82,Equipaje de bodega de 30.82 kg,45,23,24,100
1695,872,Mano,22.39,Equipaje mano de 22.39 kg,71,46,22,0
1696,873,Mano,10.58,Equipaje mano de 10.58 kg,38,40,47,0
1697,873,Mano,14.95,Equipaje mano de 14.95 kg,46,48,23,0
1698,874,De Bodega,22.51,Equipaje de bodega de 22.51 kg,37,48,20,0
1699,874,Mano,22.19,Equipaje mano de 22.19 kg,61,46,28,0
1700,875,De Bodega,11.89,Equipaje de bodega de 11.89 kg,73,39,34,50
1701,875,De Bodega,6.27,Equipaje de bodega de 6.27 kg,62,34,35,50
1702,876,Mano,7.72,Equipaje mano de 7.72 kg,46,42,25,0
1703,876,De Bodega,15.8,Equipaje de bodega de 15.8 kg,72,23,46,100
1704,877,Mano,9.0,Equipaje mano de 9.0 kg,51,58,19,0
1705,877,Mano,21.97,Equipaje mano de 21.97 kg,40,40,12,0
1706,878,De Bodega,12.55,Equipaje de bodega de 12.55 kg,48,21,16,0
1707,879,Mano,16.13,Equipaje mano de 16.13 kg,52,44,42,0
1708,879,Mano,8.46,Equipaje mano de 8.46 kg,49,41,34,0
1709,879,De Bodega,31.49,Equipaje de bodega de 31.49 kg,71,44,44,50
1710,880,De Bodega,15.24,Equipaje de bodega de 15.24 kg,78,36,12,100
1711,881,De Bodega,29.21,Equipaje de bodega de 29.21 kg,40,42,27,100
1712,881,Mano,26.44,Equipaje mano de 26.44 kg,40,43,25,0
1713,881,De Bodega,25.77,Equipaje de bodega de 25.77 kg,70,52,16,100
1714,882,De Bodega,17.75,Equipaje de bodega de 17.75 kg,41,21,15,50
1715,883,Mano,24.96,Equipaje mano de 24.96 kg,49,34,38,0
1716,884,Mano,8.28,Equipaje mano de 8.28 kg,40,48,14,0
1717,885,De Bodega,26.83,Equipaje de bodega de 26.83 kg,50,29,29,50
1718,885,Mano,15.59,Equipaje mano de 15.59 kg,62,60,32,0
1719,885,De Bodega,17.75,Equipaje de bodega de 17.75 kg,37,29,39,100
1720,886,De Bodega,7.3,Equipaje de bodega de 7.3 kg,30,27,26,50
1721,886,De Bodega,31.25,Equipaje de bodega de 31.25 kg,38,36,31,0
1722,886,Mano,25.61,Equipaje mano de 25.61 kg,31,51,22,0
1723,887,Mano,14.29,Equipaje mano de 14.29 kg,67,50,39,0
1724,888,Mano,6.62,Equipaje mano de 6.62 kg,30,50,23,0
1725,889,Mano,8.36,Equipaje mano de 8.36 kg,48,33,22,0
1726,890,Mano,30.92,Equipaje mano de 30.92 kg,39,60,10,0
1727,891,De Bodega,16.4,Equipaje de bodega de 16.4 kg,53,37,48,50
1728,892,Mano,14.08,Equipaje mano de 14.08 kg,72,35,23,0
1729,893,De Bodega,24.25,Equipaje de bodega de 24.25 kg,79,59,40,100
1730,894,De Bodega,19.98,Equipaje de bodega de 19.98 kg,57,40,24,100
1731,894,De Bodega,7.01,Equipaje de bodega de 7.01 kg,30,54,38,100
1732,894,Mano,28.73,Equipaje mano de 28.73 kg,56,22,44,0
1733,895,De Bodega,25.59,Equipaje de bodega de 25.59 kg,67,33,12,0
1734,896,De Bodega,14.51,Equipaje de bodega de 14.51 kg,40,33,21,0
1735,896,De Bodega,21.26,Equipaje de bodega de 21.26 kg,33,28,32,0
1736,896,Mano,5.57,Equipaje mano de 5.57 kg,48,24,23,0
1737,897,De Bodega,17.03,Equipaje de bodega de 17.03 kg,63,47,40,100
1738,897,De Bodega,29.38,Equipaje de bodega de 29.38 kg,61,27,44,50
1739,898,De Bodega,16.07,Equipaje de bodega de 16.07 kg,54,36,27,100
1740,898,De Bodega,9.62,Equipaje de bodega de 9.62 kg,47,46,25,50
1741,899,De Bodega,18.26,Equipaje de bodega de 18.26 kg,46,28,22,0
1742,900,Mano,18.43,Equipaje mano de 18.43 kg,39,41,38,0
1743,901,De Bodega,14.24,Equipaje de bodega de 14.24 kg,37,57,23,50
1744,901,De Bodega,25.03,Equipaje de bodega de 25.03 kg,46,22,48,50
1745,902,Mano,13.89,Equipaje mano de 13.89 kg,33,35,31,0
1746,902,De Bodega,14.6,Equipaje de bodega de 14.6 kg,35,25,36,0
1747,902,De Bodega,16.03,Equipaje de bodega de 16.03 kg,80,43,12,100
1748,903,Mano,8.34,Equipaje mano de 8.34 kg,57,34,19,0
1749,903,De Bodega,14.54,Equipaje de bodega de 14.54 kg,76,29,15,0
1750,903,Mano,31.99,Equipaje mano de 31.99 kg,74,58,24,0
1751,904,Mano,28.58,Equipaje mano de 28.58 kg,74,35,35,0
1752,904,Mano,21.57,Equipaje mano de 21.57 kg,66,48,27,0
1753,905,Mano,8.07,Equipaje mano de 8.07 kg,80,30,24,0
1754,906,De Bodega,25.53,Equipaje de bodega de 25.53 kg,48,42,13,50
1755,906,Mano,7.29,Equipaje mano de 7.29 kg,60,33,36,0
1756,907,Mano,14.94,Equipaje mano de 14.94 kg,46,59,23,0
1757,907,De Bodega,12.25,Equipaje de bodega de 12.25 kg,51,51,34,0
1758,908,Mano,29.72,Equipaje mano de 29.72 kg,53,39,24,0
1759,908,De Bodega,7.21,Equipaje de bodega de 7.21 kg,70,49,18,0
1760,908,Mano,17.56,Equipaje mano de 17.56 kg,64,54,46,0
1761,909,De Bodega,10.04,Equipaje de bodega de 10.04 kg,50,25,31,100
1762,909,De Bodega,7.48,Equipaje de bodega de 7.48 kg,70,54,27,100
1763,910,Mano,14.3,Equipaje mano de 14.3 kg,74,58,42,0
1764,910,Mano,8.56,Equipaje mano de 8.56 kg,31,59,50,0
1765,910,Mano,22.87,Equipaje mano de 22.87 kg,39,56,43,0
1766,911,Mano,15.81,Equipaje mano de 15.81 kg,66,34,13,0
1767,911,De Bodega,9.4,Equipaje de bodega de 9.4 kg,78,59,35,100
1768,912,Mano,23.82,Equipaje mano de 23.82 kg,39,35,39,0
1769,912,Mano,11.46,Equipaje mano de 11.46 kg,53,59,45,0
1770,912,Mano,22.13,Equipaje mano de 22.13 kg,43,21,48,0
1771,913,Mano,5.93,Equipaje mano de 5.93 kg,32,54,50,0
1772,914,Mano,22.51,Equipaje mano de 22.51 kg,35,44,28,0
1773,914,Mano,24.15,Equipaje mano de 24.15 kg,55,41,32,0
1774,914,De Bodega,18.77,Equipaje de bodega de 18.77 kg,58,60,47,0
1775,915,Mano,10.76,Equipaje mano de 10.76 kg,55,34,21,0
1776,916,Mano,22.66,Equipaje mano de 22.66 kg,47,53,31,0
1777,916,De Bodega,11.13,Equipaje de bodega de 11.13 kg,51,25,14,50
1778,917,Mano,7.15,Equipaje mano de 7.15 kg,66,59,40,0
1779,918,De Bodega,15.12,Equipaje de bodega de 15.12 kg,43,39,29,50
1780,918,Mano,17.85,Equipaje mano de 17.85 kg,35,49,48,0
1781,919,Mano,9.07,Equipaje mano de 9.07 kg,41,22,44,0
1782,919,Mano,7.51,Equipaje mano de 7.51 kg,31,31,15,0
1783,919,Mano,24.95,Equipaje mano de 24.95 kg,55,32,12,0
1784,920,De Bodega,8.67,Equipaje de bodega de 8.67 kg,37,43,19,100
1785,920,Mano,10.75,Equipaje mano de 10.75 kg,35,29,33,0
1786,920,Mano,15.76,Equipaje mano de 15.76 kg,45,29,14,0
1787,921,Mano,23.52,Equipaje mano de 23.52 kg,41,21,14,0
1788,921,De Bodega,10.33,Equipaje de bodega de 10.33 kg,45,34,49,100
1789,922,De Bodega,20.07,Equipaje de bodega de 20.07 kg,54,49,33,50
1790,923,Mano,7.53,Equipaje mano de 7.53 kg,72,37,19,0
1791,923,De Bodega,30.77,Equipaje de bodega de 30.77 kg,33,36,14,50
1792,923,Mano,30.59,Equipaje mano de 30.59 kg,49,25,13,0
1793,924,De Bodega,18.03,Equipaje de bodega de 18.03 kg,31,37,13,50
1794,924,De Bodega,30.12,Equipaje de bodega de 30.12 kg,34,49,24,0
1795,924,De Bodega,10.51,Equipaje de bodega de 10.51 kg,36,39,25,100
1796,925,Mano,19.29,Equipaje mano de 19.29 kg,52,45,44,0
1797,925,De Bodega,14.08,Equipaje de bodega de 14.08 kg,73,22,43,100
1798,926,De Bodega,6.13,Equipaje de bodega de 6.13 kg,52,59,34,0
1799,926,Mano,31.49,Equipaje mano de 31.49 kg,61,29,33,0
1800,926,Mano,16.19,Equipaje mano de 16.19 kg,76,47,28,0
1801,927,Mano,14.43,Equipaje mano de 14.43 kg,45,33,14,0
1802,927,De Bodega,31.35,Equipaje de bodega de 31.35 kg,57,43,22,100
1803,928,Mano,25.4,Equipaje mano de 25.4 kg,37,53,13,0
1804,929,De Bodega,8.43,Equipaje de bodega de 8.43 kg,54,22,45,0
1805,929,De Bodega,26.03,Equipaje de bodega de 26.03 kg,74,60,34,50
1806,930,De Bodega,28.7,Equipaje de bodega de 28.7 kg,74,27,43,100
1807,931,De Bodega,27.03,Equipaje de bodega de 27.03 kg,46,35,10,50
1808,932,Mano,28.62,Equipaje mano de 28.62 kg,65,59,42,0
1809,933,Mano,9.95,Equipaje mano de 9.95 kg,76,59,47,0
